"","City","Country","measure","level"
"4218","Rotorua","New Zealand","WaterPollution",45
"4219","Santa Marta","Colombia","AirQuality",50
"4220","Santa Marta","Colombia","WaterPollution",71.4285714285714
"4221","Toluca","Mexico","AirQuality",25
"4222","Toluca","Mexico","WaterPollution",41.6666666666667
"4223","Torquay","United Kingdom","AirQuality",56.25
"4224","Torquay","United Kingdom","WaterPollution",37.5
"4225","Burnley","United Kingdom","AirQuality",37.5
"4226","Burnley","United Kingdom","WaterPollution",25
"4227","Ennis","Ireland","AirQuality",100
"4228","Ennis","Ireland","WaterPollution",50
"4229","Oxnard","United States of America","AirQuality",95
"4230","Oxnard","United States of America","WaterPollution",0
"4231","East London","South Africa","AirQuality",70.8333333333333
"4232","East London","South Africa","WaterPollution",58.3333333333333
"4233","Kolhapur","India","AirQuality",52.8846153846154
"4234","Kolhapur","India","WaterPollution",69.0476190476191
"4235","Sagamihara","Japan","AirQuality",75
"4236","Sagamihara","Japan","WaterPollution",50
"4237","Biala Podlaska","Poland","AirQuality",50
"4238","Biala Podlaska","Poland","WaterPollution",50
"4239","Edessa","Greece","AirQuality",100
"4240","Edessa","Greece","WaterPollution",0
"4241","Ambato","Ecuador","AirQuality",72.2222222222222
"4242","Ambato","Ecuador","WaterPollution",75
"4243","Yozgat","Turkey","AirQuality",25
"4244","Yozgat","Turkey","WaterPollution",50
"4245","Xanthi","Greece","AirQuality",100
"4246","Xanthi","Greece","WaterPollution",35
"4247","Beihai","People's Republic of China","AirQuality",21.875
"4248","Beihai","People's Republic of China","WaterPollution",75
"4249","Katerini","Greece","AirQuality",37.5
"4250","Katerini","Greece","WaterPollution",37.5
"4251","Yantai","People's Republic of China","AirQuality",20.8333333333333
"4252","Yantai","People's Republic of China","WaterPollution",50
"4253","Ubud","Indonesia","AirQuality",50
"4254","Ubud","Indonesia","WaterPollution",25
"4255","Livadeia","Greece","AirQuality",62.5
"4256","Livadeia","Greece","WaterPollution",50
"4257","Villahermosa","Mexico","AirQuality",56.25
"4258","Villahermosa","Mexico","WaterPollution",43.75
"4259","Chelmsford","United Kingdom","AirQuality",62.5
"4260","Chelmsford","United Kingdom","WaterPollution",12.5
"4261","Imatra","Finland","AirQuality",91.6666666666667
"4262","Imatra","Finland","WaterPollution",0
"4263","Roeselare","Belgium","AirQuality",75
"4264","Roeselare","Belgium","WaterPollution",50
"4265","Johvi","Estonia","AirQuality",100
"4266","Johvi","Estonia","WaterPollution",50
"4267","Yinchuan","People's Republic of China","AirQuality",0
"4268","Yinchuan","People's Republic of China","WaterPollution",50
"4269","Beira","Mozambique","AirQuality",0
"4270","Beira","Mozambique","WaterPollution",100
"4271","Carlow","Ireland","AirQuality",58.3333333333333
"4272","Carlow","Ireland","WaterPollution",41.6666666666667
"4273","Bayburt","Turkey","AirQuality",100
"4274","Bayburt","Turkey","WaterPollution",0
"4275","Oshawa","Canada","AirQuality",84.0909090909091
"4276","Oshawa","Canada","WaterPollution",32.1428571428571
"4277","Slough","United Kingdom","AirQuality",35.7142857142857
"4278","Slough","United Kingdom","WaterPollution",60
"4279","Dunfermline","United Kingdom","AirQuality",100
"4280","Dunfermline","United Kingdom","WaterPollution",0
"4281","Kusadasi","Turkey","AirQuality",25
"4282","Kusadasi","Turkey","WaterPollution",100
"4283","Entebbe","Uganda","AirQuality",50
"4284","Entebbe","Uganda","WaterPollution",75
"4285","Palmerston North","New Zealand","AirQuality",95.8333333333333
"4286","Palmerston North","New Zealand","WaterPollution",32.1428571428571
"4287","Arak","Iran","AirQuality",2.27272727272727
"4288","Arak","Iran","WaterPollution",67.8571428571429
"4289","Lushnje","Albania","AirQuality",0
"4290","Lushnje","Albania","WaterPollution",100
"4291","Shariff Aguak","Philippines","AirQuality",25
"4292","Shariff Aguak","Philippines","WaterPollution",0
"4293","Antigua Guatemala","Guatemala","AirQuality",32.1428571428571
"4294","Antigua Guatemala","Guatemala","WaterPollution",53.5714285714286
"4295","West Bromwich","United Kingdom","AirQuality",50
"4296","West Bromwich","United Kingdom","WaterPollution",0
"4297","Drama","Greece","AirQuality",100
"4298","Drama","Greece","WaterPollution",25
"4299","Wadowice","Poland","AirQuality",30
"4300","Wadowice","Poland","WaterPollution",0
"4301","New Plymouth","New Zealand","AirQuality",95
"4302","New Plymouth","New Zealand","WaterPollution",15
"4303","Santa Rosa","United States of America","AirQuality",81.25
"4304","Santa Rosa","United States of America","WaterPollution",29.5454545454545
"4305","Akola","India","AirQuality",31.5217391304348
"4306","Akola","India","WaterPollution",62.5
"4307","Bareilly","India","AirQuality",45.8333333333333
"4308","Bareilly","India","WaterPollution",48.5294117647059
"4309","Elva","Estonia","AirQuality",100
"4310","Elva","Estonia","WaterPollution",8.33333333333333
"4311","Maidstone","United Kingdom","AirQuality",12.5
"4312","Maidstone","United Kingdom","WaterPollution",50
"4313","Darlington","United Kingdom","AirQuality",100
"4314","Darlington","United Kingdom","WaterPollution",0
"4315","Barcelos","Portugal","AirQuality",100
"4316","Barcelos","Portugal","WaterPollution",50
"4317","Tirunelveli","India","AirQuality",55.5555555555556
"4318","Tirunelveli","India","WaterPollution",75
"4319","Amagasaki","Japan","AirQuality",100
"4320","Amagasaki","Japan","WaterPollution",0
"4321","Rapid City","United States of America","AirQuality",92.5
"4322","Rapid City","United States of America","WaterPollution",37.5
"4323","Tralee","Ireland","AirQuality",91.6666666666667
"4324","Tralee","Ireland","WaterPollution",8.33333333333333
"4325","Guildford","United Kingdom","AirQuality",67.8571428571429
"4326","Guildford","United Kingdom","WaterPollution",39.2857142857143
"4327","Aylesbury","United Kingdom","AirQuality",58.3333333333333
"4328","Aylesbury","United Kingdom","WaterPollution",25
"4329","Binghamton","United States of America","AirQuality",62.5
"4330","Binghamton","United States of America","WaterPollution",62.5
"4331","Dudley","United Kingdom","AirQuality",100
"4332","Dudley","United Kingdom","WaterPollution",0
"4333","Bellevue","United States of America","AirQuality",94.2307692307692
"4334","Bellevue","United States of America","WaterPollution",19.4444444444444
"4335","Trujillo","Peru","AirQuality",50
"4336","Trujillo","Peru","WaterPollution",37.5
"4337","Kocani","North Macedonia","AirQuality",12.5
"4338","Kocani","North Macedonia","WaterPollution",50
"4339","Kisumu","Kenya","AirQuality",100
"4340","Kisumu","Kenya","WaterPollution",0
"4341","Panaji","India","AirQuality",25
"4342","Panaji","India","WaterPollution",50
"4343","Lohja","Finland","AirQuality",100
"4344","Lohja","Finland","WaterPollution",50
"4345","Kazincbarcika","Hungary","AirQuality",50
"4346","Kazincbarcika","Hungary","WaterPollution",50
"4347","Znojmo","Czech Republic","AirQuality",87.5
"4348","Znojmo","Czech Republic","WaterPollution",50
"4349","Jaffna","Sri Lanka","AirQuality",53.5714285714286
"4350","Jaffna","Sri Lanka","WaterPollution",53.5714285714286
"4351","Lomza","Poland","AirQuality",75
"4352","Lomza","Poland","WaterPollution",50
"4353","Slobozia","Romania","AirQuality",25
"4354","Slobozia","Romania","WaterPollution",75
"4355","Warrington","United Kingdom","AirQuality",75
"4356","Warrington","United Kingdom","WaterPollution",25
"4357","Xiangtan","People's Republic of China","AirQuality",0
"4358","Xiangtan","People's Republic of China","WaterPollution",50
"4359","Harrogate","United Kingdom","AirQuality",75
"4360","Harrogate","United Kingdom","WaterPollution",6.25
"4361","Rapla","Estonia","AirQuality",100
"4362","Rapla","Estonia","WaterPollution",50
"4363","Husavik","Iceland","AirQuality",50
"4364","Husavik","Iceland","WaterPollution",50
"4365","Fayetteville","United States of America","AirQuality",94.4444444444444
"4366","Fayetteville","United States of America","WaterPollution",20
"4367","El Jadida","Morocco","AirQuality",15
"4368","El Jadida","Morocco","WaterPollution",65
"4369","Macon","United States of America","AirQuality",60
"4370","Macon","United States of America","WaterPollution",50
"4371","Montana","Bulgaria","AirQuality",20
"4372","Montana","Bulgaria","WaterPollution",50
"4373","Kuching","Malaysia","AirQuality",61.9047619047619
"4374","Kuching","Malaysia","WaterPollution",61.6666666666667
"4375","Walvis Bay","Namibia","AirQuality",25
"4376","Walvis Bay","Namibia","WaterPollution",58.3333333333333
"4377","Xalapa","Mexico","AirQuality",62.5
"4378","Xalapa","Mexico","WaterPollution",18.75
"4379","Cugir","Romania","AirQuality",100
"4380","Cugir","Romania","WaterPollution",25
"4381","Vinkovci","Croatia","AirQuality",100
"4382","Vinkovci","Croatia","WaterPollution",0
"4383","Comodoro Rivadavia","Argentina","AirQuality",85.7142857142857
"4384","Comodoro Rivadavia","Argentina","WaterPollution",58.3333333333333
"4385","Walla Walla","United States of America","AirQuality",100
"4386","Walla Walla","United States of America","WaterPollution",0
"4387","Ibague","Colombia","AirQuality",56.6176470588235
"4388","Ibague","Colombia","WaterPollution",79.0441176470588
"4389","Casper","United States of America","AirQuality",100
"4390","Casper","United States of America","WaterPollution",33.3333333333333
"4391","Tivat","Montenegro","AirQuality",65
"4392","Tivat","Montenegro","WaterPollution",50
"4393","Mansoura","Egypt","AirQuality",37.5
"4394","Mansoura","Egypt","WaterPollution",70
"4395","Redmond","United States of America","AirQuality",87.5
"4396","Redmond","United States of America","WaterPollution",33.3333333333333
"4397","Piura","Peru","AirQuality",25
"4398","Piura","Peru","WaterPollution",75
"4399","Johor Bahru","Malaysia","AirQuality",50
"4400","Johor Bahru","Malaysia","WaterPollution",56.25
"4401","Geelong","Australia","AirQuality",83.3333333333333
"4402","Geelong","Australia","WaterPollution",23.8095238095238
"4403","Kelowna","Canada","AirQuality",79.8780487804878
"4404","Kelowna","Canada","WaterPollution",32.4324324324324
"4405","Peoria","United States of America","AirQuality",96.875
"4406","Peoria","United States of America","WaterPollution",29.1666666666667
"4407","Gisborne","New Zealand","AirQuality",0
"4408","Gisborne","New Zealand","WaterPollution",75
"4409","Aberdeen","United States of America","AirQuality",100
"4410","Aberdeen","United States of America","WaterPollution",0
"4411","Rockford","United States of America","AirQuality",60.7142857142857
"4412","Rockford","United States of America","WaterPollution",60
"4413","Vancouver","United States of America","AirQuality",73.0769230769231
"4414","Vancouver","United States of America","WaterPollution",29.8076923076923
"4415","Erie","United States of America","AirQuality",80
"4416","Erie","United States of America","WaterPollution",100
"4417","Chelm","Poland","AirQuality",50
"4418","Chelm","Poland","WaterPollution",50
"4419","Hollywood","United States of America","AirQuality",100
"4420","Hollywood","United States of America","WaterPollution",37.5
"4421","Al Ain","United Arab Emirates","AirQuality",44.7916666666667
"4422","Al Ain","United Arab Emirates","WaterPollution",38.8888888888889
"4423","Suwalki","Poland","AirQuality",87.5
"4424","Suwalki","Poland","WaterPollution",50
"4425","Aberdeen","United States of America","AirQuality",50
"4426","Aberdeen","United States of America","WaterPollution",83.3333333333333
"4427","Tunja","Colombia","AirQuality",100
"4428","Tunja","Colombia","WaterPollution",75
"4429","Solapur","India","AirQuality",20.8333333333333
"4430","Solapur","India","WaterPollution",73.0769230769231
"4431","Reading","United States of America","AirQuality",87.5
"4432","Reading","United States of America","WaterPollution",50
"4433","Brunswick","United States of America","AirQuality",100
"4434","Brunswick","United States of America","WaterPollution",37.5
